indicator,period,value,unit
exportaciones,2008-09,3052.1933317332605,"millions of USD, seasonally adjusted"
exportaciones,2008-10,3059.3754445671,"millions of USD, seasonally adjusted"
exportaciones,2008-11,2377.46405512327,"millions of USD, seasonally adjusted"
exportaciones,2008-12,2779.20246867389,"millions of USD, seasonally adjusted"
exportaciones,2009-01,2776.7655780444397,"millions of USD, seasonally adjusted"
exportaciones,2009-02,2532.4587373283503,"millions of USD, seasonally adjusted"
exportaciones,2009-03,2642.3951783611897,"millions of USD, seasonally adjusted"
exportaciones,2009-04,2456.8581846560796,"millions of USD, seasonally adjusted"
exportaciones,2009-05,2615.94607925703,"millions of USD, seasonally adjusted"
exportaciones,2009-06,2712.56575157448,"millions of USD, seasonally adjusted"
exportaciones,2009-07,2788.9786688144,"millions of USD, seasonally adjusted"
exportaciones,2009-08,2697.24047532031,"millions of USD, seasonally adjusted"
exportaciones,2009-09,2727.6934055182,"millions of USD, seasonally adjusted"
exportaciones,2009-10,2937.3892452588902,"millions of USD, seasonally adjusted"
exportaciones,2009-11,2950.16034252924,"millions of USD, seasonally adjusted"
exportaciones,2009-12,2984.34940074999,"millions of USD, seasonally adjusted"
exportaciones,2010-01,3252.96758276293,"millions of USD, seasonally adjusted"
exportaciones,2010-02,3103.0037431371197,"millions of USD, seasonally adjusted"
exportaciones,2010-03,3263.44120736278,"millions of USD, seasonally adjusted"
exportaciones,2010-04,3457.12268495048,"millions of USD, seasonally adjusted"
exportaciones,2010-05,3348.74617199675,"millions of USD, seasonally adjusted"
exportaciones,2010-06,3036.4781761427203,"millions of USD, seasonally adjusted"
exportaciones,2010-07,3090.21085957045,"millions of USD, seasonally adjusted"
exportaciones,2010-08,3270.68304760092,"millions of USD, seasonally adjusted"
exportaciones,2010-09,3193.58534451783,"millions of USD, seasonally adjusted"
exportaciones,2010-10,3578.2796256554298,"millions of USD, seasonally adjusted"
exportaciones,2010-11,3477.8748744544405,"millions of USD, seasonally adjusted"
exportaciones,2010-12,3604.71160845014,"millions of USD, seasonally adjusted"
exportaciones,2011-01,4197.97468293196,"millions of USD, seasonally adjusted"
exportaciones,2011-02,4279.0088315146695,"millions of USD, seasonally adjusted"
exportaciones,2011-03,4676.6811101578,"millions of USD, seasonally adjusted"
exportaciones,2011-04,4960.26707337693,"millions of USD, seasonally adjusted"
exportaciones,2011-05,4830.91318995753,"millions of USD, seasonally adjusted"
exportaciones,2011-06,4676.248758307921,"millions of USD, seasonally adjusted"
exportaciones,2011-07,4841.74776927345,"millions of USD, seasonally adjusted"
exportaciones,2011-08,4835.00580959595,"millions of USD, seasonally adjusted"
exportaciones,2011-09,4471.50410186332,"millions of USD, seasonally adjusted"
exportaciones,2011-10,4827.14478659675,"millions of USD, seasonally adjusted"
exportaciones,2011-11,5226.692127819269,"millions of USD, seasonally adjusted"
exportaciones,2011-12,5052.50665906513,"millions of USD, seasonally adjusted"
exportaciones,2012-01,5258.62353989237,"millions of USD, seasonally adjusted"
exportaciones,2012-02,5377.86730883358,"millions of USD, seasonally adjusted"
exportaciones,2012-03,5545.682284615889,"millions of USD, seasonally adjusted"
exportaciones,2012-04,5158.9898028676,"millions of USD, seasonally adjusted"
exportaciones,2012-05,4983.21319099699,"millions of USD, seasonally adjusted"
exportaciones,2012-06,4609.42067106797,"millions of USD, seasonally adjusted"
exportaciones,2012-07,4872.73965550121,"millions of USD, seasonally adjusted"
exportaciones,2012-08,4473.616148024471,"millions of USD, seasonally adjusted"
exportaciones,2012-09,4944.44818442052,"millions of USD, seasonally adjusted"
exportaciones,2012-10,5314.78686100531,"millions of USD, seasonally adjusted"
exportaciones,2012-11,4882.754164140851,"millions of USD, seasonally adjusted"
exportaciones,2012-12,4787.15536318307,"millions of USD, seasonally adjusted"
exportaciones,2013-01,5246.36068934616,"millions of USD, seasonally adjusted"
exportaciones,2013-02,5045.59693082234,"millions of USD, seasonally adjusted"
exportaciones,2013-03,4857.94803074609,"millions of USD, seasonally adjusted"
exportaciones,2013-04,4708.70520586863,"millions of USD, seasonally adjusted"
exportaciones,2013-05,4917.86210669954,"millions of USD, seasonally adjusted"
exportaciones,2013-06,5001.74898328903,"millions of USD, seasonally adjusted"
exportaciones,2013-07,4480.49265511224,"millions of USD, seasonally adjusted"
exportaciones,2013-08,4950.59303468355,"millions of USD, seasonally adjusted"
exportaciones,2013-09,4798.15153902328,"millions of USD, seasonally adjusted"
exportaciones,2013-10,4730.375461844829,"millions of USD, seasonally adjusted"
exportaciones,2013-11,5108.10152639553,"millions of USD, seasonally adjusted"
exportaciones,2013-12,5009.767309362031,"millions of USD, seasonally adjusted"
exportaciones,2014-01,5209.83720131462,"millions of USD, seasonally adjusted"
exportaciones,2014-02,4619.08282793162,"millions of USD, seasonally adjusted"
exportaciones,2014-03,4349.679961067461,"millions of USD, seasonally adjusted"
exportaciones,2014-04,4382.49900630007,"millions of USD, seasonally adjusted"
exportaciones,2014-05,5152.83957359142,"millions of USD, seasonally adjusted"
exportaciones,2014-06,4754.30890119286,"millions of USD, seasonally adjusted"
exportaciones,2014-07,4859.599060265909,"millions of USD, seasonally adjusted"
exportaciones,2014-08,4864.09685247397,"millions of USD, seasonally adjusted"
exportaciones,2014-09,4935.8250053601705,"millions of USD, seasonally adjusted"
exportaciones,2014-10,4223.92046937458,"millions of USD, seasonally adjusted"
exportaciones,2014-11,3985.7152208150806,"millions of USD, seasonally adjusted"
exportaciones,2014-12,3543.7092588530595,"millions of USD, seasonally adjusted"
exportaciones,2015-01,3216.94985756659,"millions of USD, seasonally adjusted"
exportaciones,2015-02,3418.54339522018,"millions of USD, seasonally adjusted"
exportaciones,2015-03,3394.81881142079,"millions of USD, seasonally adjusted"
exportaciones,2015-04,3235.34592257349,"millions of USD, seasonally adjusted"
exportaciones,2015-05,3224.46408705947,"millions of USD, seasonally adjusted"
exportaciones,2015-06,3200.6135606353105,"millions of USD, seasonally adjusted"
exportaciones,2015-07,2928.5682888081296,"millions of USD, seasonally adjusted"
exportaciones,2015-08,2900.03796769009,"millions of USD, seasonally adjusted"
exportaciones,2015-09,2816.19905909895,"millions of USD, seasonally adjusted"
exportaciones,2015-10,2795.50353967555,"millions of USD, seasonally adjusted"
exportaciones,2015-11,2477.5534361516097,"millions of USD, seasonally adjusted"
exportaciones,2015-12,2413.6691456866,"millions of USD, seasonally adjusted"
exportaciones,2016-01,2152.27724128441,"millions of USD, seasonally adjusted"
exportaciones,2016-02,2506.23696615784,"millions of USD, seasonally adjusted"
exportaciones,2016-03,2373.92133882868,"millions of USD, seasonally adjusted"
exportaciones,2016-04,2385.7412612481703,"millions of USD, seasonally adjusted"
exportaciones,2016-05,2584.81330157294,"millions of USD, seasonally adjusted"
exportaciones,2016-06,2769.19633074269,"millions of USD, seasonally adjusted"
exportaciones,2016-07,2252.2543761005804,"millions of USD, seasonally adjusted"
exportaciones,2016-08,2982.71673261746,"millions of USD, seasonally adjusted"
exportaciones,2016-09,2718.81296376639,"millions of USD, seasonally adjusted"
exportaciones,2016-10,2795.3416131253502,"millions of USD, seasonally adjusted"
exportaciones,2016-11,2883.57385348506,"millions of USD, seasonally adjusted"
exportaciones,2016-12,3288.56621969221,"millions of USD, seasonally adjusted"
exportaciones,2017-01,3071.5711054733,"millions of USD, seasonally adjusted"
exportaciones,2017-02,2935.54084397918,"millions of USD, seasonally adjusted"
exportaciones,2017-03,3143.5628621557103,"millions of USD, seasonally adjusted"
exportaciones,2017-04,2829.7063614089698,"millions of USD, seasonally adjusted"
exportaciones,2017-05,3244.77503459618,"millions of USD, seasonally adjusted"
exportaciones,2017-06,2888.1105539561,"millions of USD, seasonally adjusted"
exportaciones,2017-07,3101.32433392921,"millions of USD, seasonally adjusted"
exportaciones,2017-08,3132.35654029357,"millions of USD, seasonally adjusted"
exportaciones,2017-09,3349.0904340875504,"millions of USD, seasonally adjusted"
exportaciones,2017-10,3254.72880706612,"millions of USD, seasonally adjusted"
exportaciones,2017-11,3178.26378347833,"millions of USD, seasonally adjusted"
exportaciones,2017-12,3855.8129912659706,"millions of USD, seasonally adjusted"
exportaciones,2018-01,3606.27948232268,"millions of USD, seasonally adjusted"
exportaciones,2018-02,3270.56617478261,"millions of USD, seasonally adjusted"
exportaciones,2018-03,3432.31909311156,"millions of USD, seasonally adjusted"
exportaciones,2018-04,3701.10327865801,"millions of USD, seasonally adjusted"
exportaciones,2018-05,3448.40418618449,"millions of USD, seasonally adjusted"
exportaciones,2018-06,3381.26033112041,"millions of USD, seasonally adjusted"
exportaciones,2018-07,3539.41494524259,"millions of USD, seasonally adjusted"
exportaciones,2018-08,3622.53594236683,"millions of USD, seasonally adjusted"
exportaciones,2018-09,3528.85797431258,"millions of USD, seasonally adjusted"
exportaciones,2018-10,3682.7076200161096,"millions of USD, seasonally adjusted"
exportaciones,2018-11,3403.4928582287403,"millions of USD, seasonally adjusted"
exportaciones,2018-12,3272.54066532097,"millions of USD, seasonally adjusted"
exportaciones,2019-01,3325.17380569622,"millions of USD, seasonally adjusted"
exportaciones,2019-02,3435.6365276983797,"millions of USD, seasonally adjusted"
exportaciones,2019-03,3283.40653197713,"millions of USD, seasonally adjusted"
exportaciones,2019-04,3916.6809486305797,"millions of USD, seasonally adjusted"
exportaciones,2019-05,3481.17979137493,"millions of USD, seasonally adjusted"
exportaciones,2019-06,3195.4480666915497,"millions of USD, seasonally adjusted"
exportaciones,2019-07,3115.49065278933,"millions of USD, seasonally adjusted"
exportaciones,2019-08,3268.2849199369102,"millions of USD, seasonally adjusted"
exportaciones,2019-09,3032.48225567643,"millions of USD, seasonally adjusted"
exportaciones,2019-10,3251.93118553119,"millions of USD, seasonally adjusted"
exportaciones,2019-11,3044.31249167568,"millions of USD, seasonally adjusted"
exportaciones,2019-12,3145.64877657231,"millions of USD, seasonally adjusted"
exportaciones,2020-01,3708.6789094422597,"millions of USD, seasonally adjusted"
exportaciones,2020-02,3211.1266139821,"millions of USD, seasonally adjusted"
exportaciones,2020-03,2352.8395917195903,"millions of USD, seasonally adjusted"
exportaciones,2020-04,1890.61453603995,"millions of USD, seasonally adjusted"
exportaciones,2020-05,2134.99137441173,"millions of USD, seasonally adjusted"
exportaciones,2020-06,2287.8488837372497,"millions of USD, seasonally adjusted"
exportaciones,2020-07,2436.76620188725,"millions of USD, seasonally adjusted"
exportaciones,2020-08,2636.05964668102,"millions of USD, seasonally adjusted"
exportaciones,2020-09,2475.1223134365305,"millions of USD, seasonally adjusted"
exportaciones,2020-10,2629.5708264243494,"millions of USD, seasonally adjusted"
exportaciones,2020-11,2607.55845112174,"millions of USD, seasonally adjusted"
exportaciones,2020-12,2813.8197889019702,"millions of USD, seasonally adjusted"
exportaciones,2021-01,2927.57044452628,"millions of USD, seasonally adjusted"
exportaciones,2021-02,3166.1670625523598,"millions of USD, seasonally adjusted"
exportaciones,2021-03,3278.17466050532,"millions of USD, seasonally adjusted"
exportaciones,2021-04,2953.3803987443703,"millions of USD, seasonally adjusted"
exportaciones,2021-05,2980.98283184181,"millions of USD, seasonally adjusted"
exportaciones,2021-06,3180.1329819777097,"millions of USD, seasonally adjusted"
exportaciones,2021-07,3335.3563826429704,"millions of USD, seasonally adjusted"
exportaciones,2021-08,3485.85895824609,"millions of USD, seasonally adjusted"
exportaciones,2021-09,3687.2802189759204,"millions of USD, seasonally adjusted"
exportaciones,2021-10,3841.71638558381,"millions of USD, seasonally adjusted"
exportaciones,2021-11,4221.42087323789,"millions of USD, seasonally adjusted"
exportaciones,2021-12,4220.76072481255,"millions of USD, seasonally adjusted"
exportaciones,2022-01,4273.50831217694,"millions of USD, seasonally adjusted"
exportaciones,2022-02,4537.360061604631,"millions of USD, seasonally adjusted"
exportaciones,2022-03,4532.71477858842,"millions of USD, seasonally adjusted"
exportaciones,2022-04,5634.78138470193,"millions of USD, seasonally adjusted"
exportaciones,2022-05,4431.770105060741,"millions of USD, seasonally adjusted"
exportaciones,2022-06,5493.63676877015,"millions of USD, seasonally adjusted"
exportaciones,2022-07,5808.92888727678,"millions of USD, seasonally adjusted"
exportaciones,2022-08,4353.36299754406,"millions of USD, seasonally adjusted"
exportaciones,2022-09,4643.69097986115,"millions of USD, seasonally adjusted"
exportaciones,2022-10,4262.10307156044,"millions of USD, seasonally adjusted"
exportaciones,2022-11,4630.66947115117,"millions of USD, seasonally adjusted"
exportaciones,2022-12,4380.6066115967,"millions of USD, seasonally adjusted"
exportaciones,2023-01,4127.73726470922,"millions of USD, seasonally adjusted"
exportaciones,2023-02,4563.425876862159,"millions of USD, seasonally adjusted"
exportaciones,2023-03,4233.97843169781,"millions of USD, seasonally adjusted"
exportaciones,2023-04,3912.59485500326,"millions of USD, seasonally adjusted"
exportaciones,2023-05,4194.1886601958095,"millions of USD, seasonally adjusted"
exportaciones,2023-06,4020.9029434665704,"millions of USD, seasonally adjusted"
exportaciones,2023-07,4089.20630497425,"millions of USD, seasonally adjusted"
exportaciones,2023-08,3918.45152189251,"millions of USD, seasonally adjusted"
exportaciones,2023-09,4113.7352033501,"millions of USD, seasonally adjusted"
exportaciones,2023-10,4132.122367081531,"millions of USD, seasonally adjusted"
exportaciones,2023-11,4254.94611783249,"millions of USD, seasonally adjusted"
exportaciones,2023-12,4264.171262238221,"millions of USD, seasonally adjusted"
exportaciones,2024-01,3941.0918346936596,"millions of USD, seasonally adjusted"
exportaciones,2024-02,4084.12751805221,"millions of USD, seasonally adjusted"
exportaciones,2024-03,4037.23880899233,"millions of USD, seasonally adjusted"
exportaciones,2024-04,4188.57077940895,"millions of USD, seasonally adjusted"
exportaciones,2024-05,4150.3514209206405,"millions of USD, seasonally adjusted"
exportaciones,2024-06,3988.95370282845,"millions of USD, seasonally adjusted"
exportaciones,2024-07,4384.65540263245,"millions of USD, seasonally adjusted"
exportaciones,2024-08,3887.67621914553,"millions of USD, seasonally adjusted"
exportaciones,2024-09,4102.244530632421,"millions of USD, seasonally adjusted"
exportaciones,2024-10,4218.6420562598105,"millions of USD, seasonally adjusted"
exportaciones,2024-11,4253.10552075899,"millions of USD, seasonally adjusted"
exportaciones,2024-12,4225.6907368642305,"millions of USD, seasonally adjusted"
exportaciones,2025-01,4111.08661477792,"millions of USD, seasonally adjusted"
exportaciones,2025-02,4070.72204910732,"millions of USD, seasonally adjusted"
exportaciones,2025-03,4305.72059150681,"millions of USD, seasonally adjusted"
exportaciones,2025-04,4172.10479085732,"millions of USD, seasonally adjusted"
exportaciones,2025-05,4129.95433393081,"millions of USD, seasonally adjusted"
exportaciones,2025-06,4026.0370376751303,"millions of USD, seasonally adjusted"
exportaciones,2025-07,4202.77912197032,"millions of USD, seasonally adjusted"
exportaciones,2025-08,3980.04471842401,"millions of USD, seasonally adjusted"
exportaciones,2025-09,4510.94833611955,"millions of USD, seasonally adjusted"
exportaciones,2025-10,4208.764177782489,"millions of USD, seasonally adjusted"
exportaciones,2025-11,4210.05086440098,"millions of USD, seasonally adjusted"
exportaciones,2025-12,4217.66152760577,"millions of USD, seasonally adjusted"
exportaciones,2026-01,4731.745674057091,"millions of USD, seasonally adjusted"
exportaciones,2026-02,4541.08726631382,"millions of USD, seasonally adjusted"
exportaciones,2026-03,5168.593882145739,"millions of USD, seasonally adjusted"
exportaciones,2026-04,4601.00713347693,"millions of USD, seasonally adjusted"
exportaciones,2026-05,5002.65358837958,"millions of USD, seasonally adjusted"
importaciones,1990-01,502.64502426632794,"millions of USD, seasonally adjusted"
importaciones,1990-02,478.06905838582804,"millions of USD, seasonally adjusted"
importaciones,1990-03,500.46523633191697,"millions of USD, seasonally adjusted"
importaciones,1990-04,484.005506113325,"millions of USD, seasonally adjusted"
importaciones,1990-05,451.886047353926,"millions of USD, seasonally adjusted"
importaciones,1990-06,386.670304682851,"millions of USD, seasonally adjusted"
importaciones,1990-07,417.178664307422,"millions of USD, seasonally adjusted"
importaciones,1990-08,428.20418063308,"millions of USD, seasonally adjusted"
importaciones,1990-09,598.314860391593,"millions of USD, seasonally adjusted"
importaciones,1990-10,479.080447198869,"millions of USD, seasonally adjusted"
importaciones,1990-11,385.086035796329,"millions of USD, seasonally adjusted"
importaciones,1990-12,480.437281221279,"millions of USD, seasonally adjusted"
importaciones,1991-01,413.916681047071,"millions of USD, seasonally adjusted"
importaciones,1991-02,449.522485042444,"millions of USD, seasonally adjusted"
importaciones,1991-03,418.74198110070097,"millions of USD, seasonally adjusted"
importaciones,1991-04,367.460279556593,"millions of USD, seasonally adjusted"
importaciones,1991-05,408.87584071434895,"millions of USD, seasonally adjusted"
importaciones,1991-06,425.266642679328,"millions of USD, seasonally adjusted"
importaciones,1991-07,490.725207781804,"millions of USD, seasonally adjusted"
importaciones,1991-08,436.091525030331,"millions of USD, seasonally adjusted"
importaciones,1991-09,446.32199453974096,"millions of USD, seasonally adjusted"
importaciones,1991-10,417.76153421414296,"millions of USD, seasonally adjusted"
importaciones,1991-11,354.56593676300594,"millions of USD, seasonally adjusted"
importaciones,1991-12,319.631527729169,"millions of USD, seasonally adjusted"
importaciones,1992-01,498.017629838668,"millions of USD, seasonally adjusted"
importaciones,1992-02,531.404612641317,"millions of USD, seasonally adjusted"
importaciones,1992-03,443.09859127658495,"millions of USD, seasonally adjusted"
importaciones,1992-04,523.9564603747659,"millions of USD, seasonally adjusted"
importaciones,1992-05,517.979205012883,"millions of USD, seasonally adjusted"
importaciones,1992-06,512.260733029706,"millions of USD, seasonally adjusted"
importaciones,1992-07,601.985502540733,"millions of USD, seasonally adjusted"
importaciones,1992-08,637.4190291217801,"millions of USD, seasonally adjusted"
importaciones,1992-09,624.9766281532919,"millions of USD, seasonally adjusted"
importaciones,1992-10,601.311180086332,"millions of USD, seasonally adjusted"
importaciones,1992-11,648.045763658965,"millions of USD, seasonally adjusted"
importaciones,1992-12,462.637618087016,"millions of USD, seasonally adjusted"
importaciones,1993-01,672.616340300674,"millions of USD, seasonally adjusted"
importaciones,1993-02,878.3831963879289,"millions of USD, seasonally adjusted"
importaciones,1993-03,886.55852119012,"millions of USD, seasonally adjusted"
importaciones,1993-04,802.1790802311721,"millions of USD, seasonally adjusted"
importaciones,1993-05,869.046133830502,"millions of USD, seasonally adjusted"
importaciones,1993-06,865.941059580029,"millions of USD, seasonally adjusted"
importaciones,1993-07,815.0132341972879,"millions of USD, seasonally adjusted"
importaciones,1993-08,750.6182475822329,"millions of USD, seasonally adjusted"
importaciones,1993-09,758.160669424423,"millions of USD, seasonally adjusted"
importaciones,1993-10,872.819787503051,"millions of USD, seasonally adjusted"
importaciones,1993-11,830.138640929933,"millions of USD, seasonally adjusted"
importaciones,1993-12,803.90840758046,"millions of USD, seasonally adjusted"
importaciones,1994-01,888.386909037205,"millions of USD, seasonally adjusted"
importaciones,1994-02,816.499302774756,"millions of USD, seasonally adjusted"
importaciones,1994-03,901.437544021913,"millions of USD, seasonally adjusted"
importaciones,1994-04,938.761814531513,"millions of USD, seasonally adjusted"
importaciones,1994-05,970.286616446392,"millions of USD, seasonally adjusted"
importaciones,1994-06,1013.8267632006,"millions of USD, seasonally adjusted"
importaciones,1994-07,989.7604490891721,"millions of USD, seasonally adjusted"
importaciones,1994-08,1113.2675749049902,"millions of USD, seasonally adjusted"
importaciones,1994-09,1081.88596515714,"millions of USD, seasonally adjusted"
importaciones,1994-10,1058.1188437446501,"millions of USD, seasonally adjusted"
importaciones,1994-11,1021.4626917966201,"millions of USD, seasonally adjusted"
importaciones,1994-12,1111.5005473157,"millions of USD, seasonally adjusted"
importaciones,1995-01,1014.5670050992699,"millions of USD, seasonally adjusted"
importaciones,1995-02,1074.51865412741,"millions of USD, seasonally adjusted"
importaciones,1995-03,1149.61077332057,"millions of USD, seasonally adjusted"
importaciones,1995-04,1126.86345135165,"millions of USD, seasonally adjusted"
importaciones,1995-05,1184.61146547683,"millions of USD, seasonally adjusted"
importaciones,1995-06,1254.28462341819,"millions of USD, seasonally adjusted"
importaciones,1995-07,1157.44527466251,"millions of USD, seasonally adjusted"
importaciones,1995-08,1125.59315405344,"millions of USD, seasonally adjusted"
importaciones,1995-09,1205.4505974734002,"millions of USD, seasonally adjusted"
importaciones,1995-10,1159.1891074389803,"millions of USD, seasonally adjusted"
importaciones,1995-11,1161.33989057499,"millions of USD, seasonally adjusted"
importaciones,1995-12,1248.2835851718098,"millions of USD, seasonally adjusted"
importaciones,1996-01,1116.87874780448,"millions of USD, seasonally adjusted"
importaciones,1996-02,1165.2631231114701,"millions of USD, seasonally adjusted"
importaciones,1996-03,1113.35902185284,"millions of USD, seasonally adjusted"
importaciones,1996-04,1081.1486834800799,"millions of USD, seasonally adjusted"
importaciones,1996-05,1143.46727518268,"millions of USD, seasonally adjusted"
importaciones,1996-06,1216.5796968492702,"millions of USD, seasonally adjusted"
importaciones,1996-07,1140.5939595372402,"millions of USD, seasonally adjusted"
importaciones,1996-08,1155.25749972754,"millions of USD, seasonally adjusted"
importaciones,1996-09,1078.3982255408,"millions of USD, seasonally adjusted"
importaciones,1996-10,1166.2447111769,"millions of USD, seasonally adjusted"
importaciones,1996-11,1171.5701780391398,"millions of USD, seasonally adjusted"
importaciones,1996-12,1104.0222142334899,"millions of USD, seasonally adjusted"
importaciones,1997-01,1107.86395763842,"millions of USD, seasonally adjusted"
importaciones,1997-02,1128.62129910039,"millions of USD, seasonally adjusted"
importaciones,1997-03,1145.65155390312,"millions of USD, seasonally adjusted"
importaciones,1997-04,1189.5087924183401,"millions of USD, seasonally adjusted"
importaciones,1997-05,1409.40972998327,"millions of USD, seasonally adjusted"
importaciones,1997-06,1236.27563407536,"millions of USD, seasonally adjusted"
importaciones,1997-07,1344.9821236889202,"millions of USD, seasonally adjusted"
importaciones,1997-08,1265.9660310641698,"millions of USD, seasonally adjusted"
importaciones,1997-09,1318.22190298491,"millions of USD, seasonally adjusted"
importaciones,1997-10,1381.2658072548297,"millions of USD, seasonally adjusted"
importaciones,1997-11,1477.31745964572,"millions of USD, seasonally adjusted"
importaciones,1997-12,1304.3641722648101,"millions of USD, seasonally adjusted"
importaciones,1998-01,1406.2271175460098,"millions of USD, seasonally adjusted"
importaciones,1998-02,1343.0239812744,"millions of USD, seasonally adjusted"
importaciones,1998-03,1399.37973545926,"millions of USD, seasonally adjusted"
importaciones,1998-04,1470.9848957087602,"millions of USD, seasonally adjusted"
importaciones,1998-05,1283.51244481357,"millions of USD, seasonally adjusted"
importaciones,1998-06,1227.84502655735,"millions of USD, seasonally adjusted"
importaciones,1998-07,1295.32361062348,"millions of USD, seasonally adjusted"
importaciones,1998-08,1168.10868747694,"millions of USD, seasonally adjusted"
importaciones,1998-09,1104.2121990667802,"millions of USD, seasonally adjusted"
importaciones,1998-10,963.672718487777,"millions of USD, seasonally adjusted"
importaciones,1998-11,1053.08500236863,"millions of USD, seasonally adjusted"
importaciones,1998-12,941.900766515261,"millions of USD, seasonally adjusted"
importaciones,1999-01,879.6944255760669,"millions of USD, seasonally adjusted"
importaciones,1999-02,907.094293065276,"millions of USD, seasonally adjusted"
importaciones,1999-03,861.431617215803,"millions of USD, seasonally adjusted"
importaciones,1999-04,854.284543246323,"millions of USD, seasonally adjusted"
importaciones,1999-05,802.814343723239,"millions of USD, seasonally adjusted"
importaciones,1999-06,900.712616115455,"millions of USD, seasonally adjusted"
importaciones,1999-07,885.0723529559949,"millions of USD, seasonally adjusted"
importaciones,1999-08,769.175576399252,"millions of USD, seasonally adjusted"
importaciones,1999-09,859.238644034328,"millions of USD, seasonally adjusted"
importaciones,1999-10,933.769585385351,"millions of USD, seasonally adjusted"
importaciones,1999-11,990.909820858901,"millions of USD, seasonally adjusted"
importaciones,1999-12,993.579264455717,"millions of USD, seasonally adjusted"
importaciones,2000-01,954.049240153232,"millions of USD, seasonally adjusted"
importaciones,2000-02,928.96804830364,"millions of USD, seasonally adjusted"
importaciones,2000-03,1015.1360989958,"millions of USD, seasonally adjusted"
importaciones,2000-04,941.596994327783,"millions of USD, seasonally adjusted"
importaciones,2000-05,986.4415958472981,"millions of USD, seasonally adjusted"
importaciones,2000-06,976.715809178522,"millions of USD, seasonally adjusted"
importaciones,2000-07,877.9388490239559,"millions of USD, seasonally adjusted"
importaciones,2000-08,959.704920953945,"millions of USD, seasonally adjusted"
importaciones,2000-09,990.7712335091979,"millions of USD, seasonally adjusted"
importaciones,2000-10,930.8707725533629,"millions of USD, seasonally adjusted"
importaciones,2000-11,974.58512994689,"millions of USD, seasonally adjusted"
importaciones,2000-12,1041.2192608740102,"millions of USD, seasonally adjusted"
importaciones,2001-01,994.029803657943,"millions of USD, seasonally adjusted"
importaciones,2001-02,1190.63399426195,"millions of USD, seasonally adjusted"
importaciones,2001-03,1101.95923559854,"millions of USD, seasonally adjusted"
importaciones,2001-04,1201.2620695705098,"millions of USD, seasonally adjusted"
importaciones,2001-05,1069.59667736348,"millions of USD, seasonally adjusted"
importaciones,2001-06,1118.7661407692,"millions of USD, seasonally adjusted"
importaciones,2001-07,1024.3695251495901,"millions of USD, seasonally adjusted"
importaciones,2001-08,1007.54549375845,"millions of USD, seasonally adjusted"
importaciones,2001-09,1104.81920438447,"millions of USD, seasonally adjusted"
importaciones,2001-10,956.8859190897849,"millions of USD, seasonally adjusted"
importaciones,2001-11,1037.0638609359899,"millions of USD, seasonally adjusted"
importaciones,2001-12,1035.4993330387802,"millions of USD, seasonally adjusted"
importaciones,2002-01,998.541408496261,"millions of USD, seasonally adjusted"
importaciones,2002-02,951.283644150429,"millions of USD, seasonally adjusted"
importaciones,2002-03,979.6388156832049,"millions of USD, seasonally adjusted"
importaciones,2002-04,1099.7582139716899,"millions of USD, seasonally adjusted"
importaciones,2002-05,1086.52112143241,"millions of USD, seasonally adjusted"
importaciones,2002-06,1087.4979987692898,"millions of USD, seasonally adjusted"
importaciones,2002-07,993.9996058960909,"millions of USD, seasonally adjusted"
importaciones,2002-08,1130.0900949769798,"millions of USD, seasonally adjusted"
importaciones,2002-09,1043.31979766663,"millions of USD, seasonally adjusted"
importaciones,2002-10,1075.2712533833499,"millions of USD, seasonally adjusted"
importaciones,2002-11,1146.81548403937,"millions of USD, seasonally adjusted"
importaciones,2002-12,1058.54994248541,"millions of USD, seasonally adjusted"
importaciones,2003-01,1250.2879084645901,"millions of USD, seasonally adjusted"
importaciones,2003-02,1109.8707795967,"millions of USD, seasonally adjusted"
importaciones,2003-03,1129.2142308664702,"millions of USD, seasonally adjusted"
importaciones,2003-04,1122.02980578733,"millions of USD, seasonally adjusted"
importaciones,2003-05,1117.57301412112,"millions of USD, seasonally adjusted"
importaciones,2003-06,1093.8093436287302,"millions of USD, seasonally adjusted"
importaciones,2003-07,1162.60791563943,"millions of USD, seasonally adjusted"
importaciones,2003-08,1161.59541414973,"millions of USD, seasonally adjusted"
importaciones,2003-09,1175.1345929031002,"millions of USD, seasonally adjusted"
importaciones,2003-10,1155.5412669305401,"millions of USD, seasonally adjusted"
importaciones,2003-11,1107.13939237168,"millions of USD, seasonally adjusted"
importaciones,2003-12,1274.26373706596,"millions of USD, seasonally adjusted"
importaciones,2004-01,1287.71732928211,"millions of USD, seasonally adjusted"
importaciones,2004-02,1225.0985035652,"millions of USD, seasonally adjusted"
importaciones,2004-03,1234.7772434075302,"millions of USD, seasonally adjusted"
importaciones,2004-04,1353.1599922675498,"millions of USD, seasonally adjusted"
importaciones,2004-05,1397.63995130655,"millions of USD, seasonally adjusted"
importaciones,2004-06,1375.64662930035,"millions of USD, seasonally adjusted"
importaciones,2004-07,1377.14195714481,"millions of USD, seasonally adjusted"
importaciones,2004-08,1434.13096975176,"millions of USD, seasonally adjusted"
importaciones,2004-09,1320.9824264593,"millions of USD, seasonally adjusted"
importaciones,2004-10,1467.54176836689,"millions of USD, seasonally adjusted"
importaciones,2004-11,1508.05155485134,"millions of USD, seasonally adjusted"
